SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,4.328
VIROLOGICA SINICA,VIROLOGICA SINICA,4.327
JOURNAL OF BIOGEOGRAPHY,JOURNAL OF BIOGEOGRAPHY,4.324
INTERNATIONAL BIODETERIORATION & BIODEGRADATION,INTERNATIONAL BIODETERIORATION & BIODEGRADATION,4.32
International Journal of Disaster Risk Reduction,International Journal of Disaster Risk Reduction,4.32
JOURNAL OF SCIENCE AND MEDICINE IN SPORT,JOURNAL OF SCIENCE AND MEDICINE IN SPORT,4.319
ICT Express,ICT Express,4.317
CHROMOSOMA,CHROMOSOMA,4.316
JOURNAL OF THE ELECTROCHEMICAL SOCIETY,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.316
CELLULAR SIGNALLING,CELLULAR SIGNALLING,4.315
Biocybernetics and Biomedical Engineering,Biocybernetics and Biomedical Engineering,4.314
MOLECULAR AND CELLULAR NEUROSCIENCE,MOLECULAR AND CELLULAR NEUROSCIENCE,4.314
GLYCOBIOLOGY,GLYCOBIOLOGY,4.313
IEEE TRANSACTIONS ON ENERGY CONVERSION,IEEE TRANSACTIONS ON ENERGY CONVERSION,4.312
PSYCHOSOMATIC MEDICINE,PSYCHOSOMATIC MEDICINE,4.312
CHEMICAL ENGINEERING SCIENCE,CHEMICAL ENGINEERING SCIENCE,4.311
AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,4.31
Journal of Cardiovascular Computed Tomography,Journal of Cardiovascular Computed Tomography,4.309
BASIN RESEARCH,BASIN RESEARCH,4.308
AMERICAN JOURNAL OF PATHOLOGY,AMERICAN JOURNAL OF PATHOLOGY,4.307
HISTOCHEMISTRY AND CELL BIOLOGY,HISTOCHEMISTRY AND CELL BIOLOGY,4.304
INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,4.3
Bulletin of Engineering Geology and the Environment,Bulletin of Engineering Geology and the Environment,4.298
GENETICS SELECTION EVOLUTION,GENETICS SELECTION EVOLUTION,4.297
NEUROMUSCULAR DISORDERS,NEUROMUSCULAR DISORDERS,4.296
Biogeosciences,Biogeosciences,4.295
Climate of the Past,Climate of the Past,4.295
CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,4.294
NEUROTOXICOLOGY,NEUROTOXICOLOGY,4.294
JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,4.292
ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,4.291
BRITISH MEDICAL BULLETIN,BRITISH MEDICAL BULLETIN,4.291
Current Topics in Microbiology and Immunology,Current Topics in Microbiology and Immunology,4.291
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,4.291
Metabolomics,Metabolomics,4.29
Geo-Spatial Information Science,Geo-Spatial Information Science,4.288
HEPATOLOGY RESEARCH,HEPATOLOGY RESEARCH,4.288
HAEMOPHILIA,HAEMOPHILIA,4.287
JOURNAL OF ENDOCRINOLOGY,JOURNAL OF ENDOCRINOLOGY,4.286
MOLECULAR PHYLOGENETICS AND EVOLUTION,MOLECULAR PHYLOGENETICS AND EVOLUTION,4.286
Progress in Optics,Progress in Optics,4.286
BIOLOGY OF REPRODUCTION,BIOLOGY OF REPRODUCTION,4.285
GEOTHERMICS,GEOTHERMICS,4.284
Aesthetic Surgery Journal,Aesthetic Surgery Journal,4.283
Current Opinion in HIV and AIDS,Current Opinion in HIV and AIDS,4.283
POLYMER TESTING,POLYMER TESTING,4.282
ACTA DIABETOLOGICA,ACTA DIABETOLOGICA,4.28
ADDICTION BIOLOGY,ADDICTION BIOLOGY,4.28
Advances in Nonlinear Analysis,Advances in Nonlinear Analysis,4.279
BIOGERONTOLOGY,BIOGERONTOLOGY,4.277
Journal of Intelligent Transportation Systems,Journal of Intelligent Transportation Systems,4.277
Journal of Genetics and Genomics,Journal of Genetics and Genomics,4.275
ACTA MATHEMATICA,ACTA MATHEMATICA,4.273
HARMFUL ALGAE,HARMFUL ALGAE,4.273
MOLECULAR AND CELLULAR BIOLOGY,MOLECULAR AND CELLULAR BIOLOGY,4.272
PLANT PHYSIOLOGY AND BIOCHEMISTRY,PLANT PHYSIOLOGY AND BIOCHEMISTRY,4.27
JOURNAL OF VASCULAR SURGERY,JOURNAL OF VASCULAR SURGERY,4.268
HEALTH PSYCHOLOGY,HEALTH PSYCHOLOGY,4.267
Toxin Reviews,Toxin Reviews,4.266
INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS,INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS,4.264
Journal of NeuroEngineering and Rehabilitation,Journal of NeuroEngineering and Rehabilitation,4.262
JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,4.261
Communications in Nonlinear Science and Numerical Simulation,Communications in Nonlinear Science and Numerical Simulation,4.26
JOURNAL OF GEODESY,JOURNAL OF GEODESY,4.26
Journal of Asthma and Allergy,Journal of Asthma and Allergy,4.258
JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,4.256
RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,4.256
CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,4.254
JOURNAL OF ORAL PATHOLOGY & MEDICINE,JOURNAL OF ORAL PATHOLOGY & MEDICINE,4.253
Environmental Science-Water Research & Technology,Environmental Science-Water Research & Technology,4.251
Expert Opinion On Drug Safety,Expert Opinion On Drug Safety,4.25
AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,4.249
Cancer Biology & Medicine,Cancer Biology & Medicine,4.248
EUROPEAN JOURNAL OF HUMAN GENETICS,EUROPEAN JOURNAL OF HUMAN GENETICS,4.246
NICOTINE & TOBACCO RESEARCH,NICOTINE & TOBACCO RESEARCH,4.244
Physics of the Dark Universe,Physics of the Dark Universe,4.243
Translational Oncology,Translational Oncology,4.243
AQUACULTURE,AQUACULTURE,4.242
BMC CELL BIOLOGY,BMC CELL BIOLOGY,4.241
Briefings in Functional Genomics,Briefings in Functional Genomics,4.241
Journal of Clinical Medicine,Journal of Clinical Medicine,4.241
Food Bioscience,Food Bioscience,4.24
Breast Cancer,Breast Cancer,4.239
Reaction Chemistry & Engineering,Reaction Chemistry & Engineering,4.239
Environmental Science-Processes & Impacts,Environmental Science-Processes & Impacts,4.238
Chemical Engineering and Processing-Process Intensification,Chemical Engineering and Processing-Process Intensification,4.237
Lupus Science & Medicine,Lupus Science & Medicine,4.235
Journal of Ovarian Research,Journal of Ovarian Research,4.234
ADSORPTION SCIENCE & TECHNOLOGY,ADSORPTION SCIENCE & TECHNOLOGY,4.232
Journal of Diabetes Investigation,Journal of Diabetes Investigation,4.232
Esophagus,Esophagus,4.23
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,4.226
WORLD JOURNAL OF UROLOGY,WORLD JOURNAL OF UROLOGY,4.226
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,INDUSTRIAL MANAGEMENT & DATA SYSTEMS,4.224
ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,4.223
NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,4.222
SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS,SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS,4.221
TOXICOLOGY,TOXICOLOGY,4.221
EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,4.22
JOURNAL OF MATERIALS SCIENCE,JOURNAL OF MATERIALS SCIENCE,4.22
SAUDI JOURNAL OF BIOLOGICAL SCIENCES,SAUDI JOURNAL OF BIOLOGICAL SCIENCES,4.219
TOXICOLOGY AND APPLIED PHARMACOLOGY,TOXICOLOGY AND APPLIED PHARMACOLOGY,4.219
ECOSYSTEMS,ECOSYSTEMS,4.217
BMC PLANT BIOLOGY,BMC PLANT BIOLOGY,4.215
Chemistry Central Journal,Chemistry Central Journal,4.215
HEART FAILURE REVIEWS,HEART FAILURE REVIEWS,4.214
Mycosphere,Mycosphere,4.211
European Thyroid Journal,European Thyroid Journal,4.209
INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,4.208
Journal of Plant Interactions,Journal of Plant Interactions,4.208
CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,4.207
Journal of Cancer,Journal of Cancer,4.207
Reviews in Mineralogy & Geochemistry,Reviews in Mineralogy & Geochemistry,4.207
Beneficial Microbes,Beneficial Microbes,4.205
Frontiers of Chemical Science and Engineering,Frontiers of Chemical Science and Engineering,4.204
PHARMACEUTICAL RESEARCH,PHARMACEUTICAL RESEARCH,4.2
Nucleus,Nucleus,4.197
Immunotherapy,Immunotherapy,4.196
TREE PHYSIOLOGY,TREE PHYSIOLOGY,4.196
IEEE Transactions on Network and Service Management,IEEE Transactions on Network and Service Management,4.195
FEMS MICROBIOLOGY ECOLOGY,FEMS MICROBIOLOGY ECOLOGY,4.194
International Transactions in Operational Research,International Transactions in Operational Research,4.193
PLANT AND SOIL,PLANT AND SOIL,4.192
EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,4.191
EXPERT OPINION ON EMERGING DRUGS,EXPERT OPINION ON EMERGING DRUGS,4.191
Canadian Journal of Diabetes,Canadian Journal of Diabetes,4.19
IEEE ELECTRON DEVICE LETTERS,IEEE ELECTRON DEVICE LETTERS,4.187
npj Systems Biology and Applications,npj Systems Biology and Applications,4.187
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,4.186
COMBUSTION AND FLAME,COMBUSTION AND FLAME,4.185
Globalization and Health,Globalization and Health,4.185
Anthropocene Review,Anthropocene Review,4.182
Gut Pathogens,Gut Pathogens,4.181
SEMINARS IN THROMBOSIS AND HEMOSTASIS,SEMINARS IN THROMBOSIS AND HEMOSTASIS,4.18
EVOLUTION AND HUMAN BEHAVIOR,EVOLUTION AND HUMAN BEHAVIOR,4.178
AIDS,AIDS,4.177
Atmospheric Measurement Techniques,Atmospheric Measurement Techniques,4.176
CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,4.176
IEEE MICRO,IEEE MICRO,4.175
Human Cell,Human Cell,4.174
Frontiers in Ecology and Evolution,Frontiers in Ecology and Evolution,4.171
JOURNAL OF ENDODONTICS,JOURNAL OF ENDODONTICS,4.171
MOLECULAR PLANT-MICROBE INTERACTIONS,MOLECULAR PLANT-MICROBE INTERACTIONS,4.171
Energy Science & Engineering,Energy Science & Engineering,4.17
INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW,INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW,4.17
JOURNAL OF PLANT GROWTH REGULATION,JOURNAL OF PLANT GROWTH REGULATION,4.169
NJAS-WAGENINGEN JOURNAL OF LIFE SCIENCES,NJAS-WAGENINGEN JOURNAL OF LIFE SCIENCES,4.169
Nutrition & Metabolism,Nutrition & Metabolism,4.169
Recent Patents on Anti-Cancer Drug Discovery,Recent Patents on Anti-Cancer Drug Discovery,4.169
Tissue Engineering and Regenerative Medicine,Tissue Engineering and Regenerative Medicine,4.169
PRESLIA,PRESLIA,4.167
Spine Journal,Spine Journal,4.166
INTERNATIONAL JOURNAL OF CARDIOLOGY,INTERNATIONAL JOURNAL OF CARDIOLOGY,4.164
JOURNAL OF NEUROSCIENCE RESEARCH,JOURNAL OF NEUROSCIENCE RESEARCH,4.164
Kidney International Reports,Kidney International Reports,4.164
Drug Design Development and Therapy,Drug Design Development and Therapy,4.162
Express Polymer Letters,Express Polymer Letters,4.161
MITOCHONDRION,MITOCHONDRION,4.16
JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,4.158
SURFACE & COATINGS TECHNOLOGY,SURFACE & COATINGS TECHNOLOGY,4.158
Frontiers in Psychiatry,Frontiers in Psychiatry,4.157
Mathematical Modelling of Natural Phenomena,Mathematical Modelling of Natural Phenomena,4.157
HYDROMETALLURGY,HYDROMETALLURGY,4.156
JOURNAL OF INORGANIC BIOCHEMISTRY,JOURNAL OF INORGANIC BIOCHEMISTRY,4.155
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,JOURNAL OF TEACHING IN PHYSICAL EDUCATION,4.155
SEDIMENTOLOGY,SEDIMENTOLOGY,4.155
JOURNAL OF PSYCHOPHARMACOLOGY,JOURNAL OF PSYCHOPHARMACOLOGY,4.153
LGBT Health,LGBT Health,4.151
FREE RADICAL RESEARCH,FREE RADICAL RESEARCH,4.148
Journal of Neuroimmune Pharmacology,Journal of Neuroimmune Pharmacology,4.147
OncoTargets and Therapy,OncoTargets and Therapy,4.147
QUALITY OF LIFE RESEARCH,QUALITY OF LIFE RESEARCH,4.147
ASN Neuro,ASN Neuro,4.146
Catalysts,Catalysts,4.146
Toxics,Toxics,4.146
JMIR Serious Games,JMIR Serious Games,4.143
ANALYTICAL AND BIOANALYTICAL CHEMISTRY,ANALYTICAL AND BIOANALYTICAL CHEMISTRY,4.142
JOURNAL OF LIGHTWAVE TECHNOLOGY,JOURNAL OF LIGHTWAVE TECHNOLOGY,4.142
ADVANCES IN ENGINEERING SOFTWARE,ADVANCES IN ENGINEERING SOFTWARE,4.141
INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,4.141
GEOMORPHOLOGY,GEOMORPHOLOGY,4.139
International Journal of Pavement Engineering,International Journal of Pavement Engineering,4.139
MOLECULAR BIOLOGY OF THE CELL,MOLECULAR BIOLOGY OF THE CELL,4.138
Journal of Minimally Invasive Gynecology,Journal of Minimally Invasive Gynecology,4.137
EARTH SURFACE PROCESSES AND LANDFORMS,EARTH SURFACE PROCESSES AND LANDFORMS,4.133
Anaesthesia Critical Care & Pain Medicine,Anaesthesia Critical Care & Pain Medicine,4.132
HUMAN GENETICS,HUMAN GENETICS,4.132
Journal of Cardiovascular Translational Research,Journal of Cardiovascular Translational Research,4.132
WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY,WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY,4.132
IEEE TRANSACTIONS ON POWER DELIVERY,IEEE TRANSACTIONS ON POWER DELIVERY,4.131
Advances in Climate Change Research,Advances in Climate Change Research,4.13
JOURNAL OF NEURO-ONCOLOGY,JOURNAL OF NEURO-ONCOLOGY,4.13
OBESITY SURGERY,OBESITY SURGERY,4.129
Fuzzy Optimization and Decision Making,Fuzzy Optimization and Decision Making,4.128
Microorganisms,Microorganisms,4.128
MICROSCOPY AND MICROANALYSIS,MICROSCOPY AND MICROANALYSIS,4.127
CLINICAL ONCOLOGY,CLINICAL ONCOLOGY,4.126
Journal of Physical Chemistry C,Journal of Physical Chemistry C,4.126
FEBS LETTERS,FEBS LETTERS,4.124
BIOSYSTEMS ENGINEERING,BIOSYSTEMS ENGINEERING,4.123
Orphanet Journal of Rare Diseases,Orphanet Journal of Rare Diseases,4.123
ENVIRONMENTAL TOXICOLOGY,ENVIRONMENTAL TOXICOLOGY,4.119
SPORT EDUCATION AND SOCIETY,SPORT EDUCATION AND SOCIETY,4.119
Journal of the Royal Society Interface,Journal of the Royal Society Interface,4.118
TRANSPORTATION SCIENCE,TRANSPORTATION SCIENCE,4.117
PLANTA,PLANTA,4.116
JMIR Public Health and Surveillance,JMIR Public Health and Surveillance,4.112
QUATERNARY SCIENCE REVIEWS,QUATERNARY SCIENCE REVIEWS,4.112
Ad Hoc Networks,Ad Hoc Networks,4.111
Food and Energy Security,Food and Energy Security,4.109
Journal of Clinical and Translational Hepatology,Journal of Clinical and Translational Hepatology,4.108
Pituitary,Pituitary,4.107
Membranes,Membranes,4.106
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,4.105
APPLIED ORGANOMETALLIC CHEMISTRY,APPLIED ORGANOMETALLIC CHEMISTRY,4.105
PROSTATE,PROSTATE,4.104
ENVIRONMENT,ENVIRONMENT,4.103
Biofuels Bioproducts & Biorefining-Biofpr,Biofuels Bioproducts & Biorefining-Biofpr,4.102
IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,4.102
MOLECULAR AND CELLULAR ENDOCRINOLOGY,MOLECULAR AND CELLULAR ENDOCRINOLOGY,4.102
Annals of Cardiothoracic Surgery,Annals of Cardiothoracic Surgery,4.101
INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,4.101
Journal of Biomedical Nanotechnology,Journal of Biomedical Nanotechnology,4.099
Virology Journal,Virology Journal,4.099
BEST PRACTICE & RESEARCH IN CLINICAL RHEUMATOLOGY,BEST PRACTICE & RESEARCH IN CLINICAL RHEUMATOLOGY,4.098
Journal of Systematics and Evolution,Journal of Systematics and Evolution,4.098
SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY,SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY,4.098
Forensic Toxicology,Forensic Toxicology,4.096
Genes,Genes,4.096
MATERIALS CHEMISTRY AND PHYSICS,MATERIALS CHEMISTRY AND PHYSICS,4.094
Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,4.092
INFLAMMATION,INFLAMMATION,4.092
APPLIED MATHEMATICS AND COMPUTATION,APPLIED MATHEMATICS AND COMPUTATION,4.091
Journal of High Energy Astrophysics,Journal of High Energy Astrophysics,4.091
Climate Risk Management,Climate Risk Management,4.09
Petroleum Science,Petroleum Science,4.09
ACS Applied Polymer Materials,ACS Applied Polymer Materials,4.089
ACTA ONCOLOGICA,ACTA ONCOLOGICA,4.089
Plant Genome,Plant Genome,4.089
DIGESTIVE AND LIVER DISEASE,DIGESTIVE AND LIVER DISEASE,4.088
JOURNAL OF GENERAL PHYSIOLOGY,JOURNAL OF GENERAL PHYSIOLOGY,4.086
NEUROINFORMATICS,NEUROINFORMATICS,4.085
International Journal of Mining Science and Technology,International Journal of Mining Science and Technology,4.084
World Allergy Organization Journal,World Allergy Organization Journal,4.084
Applied Economic Perspectives and Policy,Applied Economic Perspectives and Policy,4.083
AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,4.082
JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,4.082
eNeuro,eNeuro,4.081
Frontiers in Neuroinformatics,Frontiers in Neuroinformatics,4.081
Stroke and Vascular Neurology,Stroke and Vascular Neurology,4.081
BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY,BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY,4.08
PROGRESS IN OCEANOGRAPHY,PROGRESS IN OCEANOGRAPHY,4.08
BIOCHIMIE,BIOCHIMIE,4.079
HEALTH & PLACE,HEALTH & PLACE,4.078
BRAIN RESEARCH BULLETIN,BRAIN RESEARCH BULLETIN,4.077
International Journal for Parasitology-Drugs and Drug Resistance,International Journal for Parasitology-Drugs and Drug Resistance,4.077
JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,4.077
ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,4.076
CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,4.076
CRYSTAL GROWTH & DESIGN,CRYSTAL GROWTH & DESIGN,4.076
MEDICAL MYCOLOGY,MEDICAL MYCOLOGY,4.076
PLANT MOLECULAR BIOLOGY,PLANT MOLECULAR BIOLOGY,4.076
Journal of Nutrition Health & Aging,Journal of Nutrition Health & Aging,4.075
Molecular Diagnosis & Therapy,Molecular Diagnosis & Therapy,4.074
PALAEONTOLOGY,PALAEONTOLOGY,4.073
Journal of Bone Oncology,Journal of Bone Oncology,4.072
PHYTOCHEMISTRY,PHYTOCHEMISTRY,4.072
MEDICAL PHYSICS,MEDICAL PHYSICS,4.071
Cancer Genomics & Proteomics,Cancer Genomics & Proteomics,4.069
INTERNATIONAL JOURNAL OF CLIMATOLOGY,INTERNATIONAL JOURNAL OF CLIMATOLOGY,4.069
EXCLI Journal,EXCLI Journal,4.068
GPS SOLUTIONS,GPS SOLUTIONS,4.066
CELL TRANSPLANTATION,CELL TRANSPLANTATION,4.064
VIRCHOWS ARCHIV,VIRCHOWS ARCHIV,4.064
Publications Mathematiques de l IHES,Publications Mathematiques de l IHES,4.063
Journal of Clinical Sleep Medicine,Journal of Clinical Sleep Medicine,4.062
American Journal of Translational Research,American Journal of Translational Research,4.06
Mobile DNA,Mobile DNA,4.06
BMC BIOCHEMISTRY,BMC BIOCHEMISTRY,4.059
EXPERIMENTAL HEAT TRANSFER,EXPERIMENTAL HEAT TRANSFER,4.058
CARIES RESEARCH,CARIES RESEARCH,4.056
JOURNAL OF DIGITAL IMAGING,JOURNAL OF DIGITAL IMAGING,4.056
APPLIED MATHEMATICS LETTERS,APPLIED MATHEMATICS LETTERS,4.055
CPT-Pharmacometrics & Systems Pharmacology,CPT-Pharmacometrics & Systems Pharmacology,4.054
JOURNAL OF REPRODUCTIVE IMMUNOLOGY,JOURNAL OF REPRODUCTIVE IMMUNOLOGY,4.054
AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,4.052
Materials Science and Engineering B-Advanced Functional Solid-State Materials,Materials Science and Engineering B-Advanced Functional Solid-State Materials,4.051
European Journal of Sport Science,European Journal of Sport Science,4.05
JOURNAL OF NATURAL PRODUCTS,JOURNAL OF NATURAL PRODUCTS,4.05
Journal of Eating Disorders,Journal of Eating Disorders,4.049
Neurosurgical Focus,Neurosurgical Focus,4.047
APPLIED SOIL ECOLOGY,APPLIED SOIL ECOLOGY,4.046
INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,4.046
Journal of Proteomics,Journal of Proteomics,4.044
NMR IN BIOMEDICINE,NMR IN BIOMEDICINE,4.044
JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE,JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE,4.041
Molecular Brain,Molecular Brain,4.041
PHYSICAL REVIEW B,PHYSICAL REVIEW B,4.036
ECOLOGICAL ENGINEERING,ECOLOGICAL ENGINEERING,4.035
INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,4.035
Journal of Global Antimicrobial Resistance,Journal of Global Antimicrobial Resistance,4.035
Neonatology,Neonatology,4.035
JOURNAL OF DAIRY SCIENCE,JOURNAL OF DAIRY SCIENCE,4.034
BIOPHYSICAL JOURNAL,BIOPHYSICAL JOURNAL,4.033
EXPERIMENTAL GERONTOLOGY,EXPERIMENTAL GERONTOLOGY,4.032
Therapeutic Advances in Respiratory Disease,Therapeutic Advances in Respiratory Disease,4.031
JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,4.03
MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,4.03
JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,4.029
ANNALS OF STATISTICS,ANNALS OF STATISTICS,4.028
Sustainable Computing-Informatics & Systems,Sustainable Computing-Informatics & Systems,4.028
CORTEX,CORTEX,4.027
Diagnostic and Interventional Imaging,Diagnostic and Interventional Imaging,4.026
Journal of Neurodevelopmental Disorders,Journal of Neurodevelopmental Disorders,4.025
LASERS IN SURGERY AND MEDICINE,LASERS IN SURGERY AND MEDICINE,4.025
MOLECULAR HUMAN REPRODUCTION,MOLECULAR HUMAN REPRODUCTION,4.025
PHYTOPATHOLOGY,PHYTOPATHOLOGY,4.025
JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,4.023
PUBLIC HEALTH NUTRITION,PUBLIC HEALTH NUTRITION,4.022
SYSTEMATIC AND APPLIED MICROBIOLOGY,SYSTEMATIC AND APPLIED MICROBIOLOGY,4.022
PREVENTIVE MEDICINE,PREVENTIVE MEDICINE,4.018
THEORETICAL AND APPLIED FRACTURE MECHANICS,THEORETICAL AND APPLIED FRACTURE MECHANICS,4.017
EUROPEAN JOURNAL OF CLINICAL NUTRITION,EUROPEAN JOURNAL OF CLINICAL NUTRITION,4.016
IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,4.016
JOURNAL OF PARENTERAL AND ENTERAL NUTRITION,JOURNAL OF PARENTERAL AND ENTERAL NUTRITION,4.016
